SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 1/22/2015
TIME: 4:31 PM

STIMULUS, RESPONSE
 8.982400E+9,   5.009E-1
 8.982500E+9,   4.999E-1
 8.982600E+9,   5.009E-1
 8.982700E+9,   4.950E-1
 8.982800E+9,   5.019E-1
 8.982900E+9,   5.014E-1
 8.983000E+9,   5.014E-1
 8.983100E+9,   5.024E-1
 8.983200E+9,   5.034E-1
 8.983300E+9,   5.019E-1
 8.983400E+9,   5.034E-1
 8.983500E+9,   5.029E-1
 8.983600E+9,   5.034E-1
 8.983700E+9,   5.039E-1
 8.983800E+9,   5.034E-1
 8.983900E+9,   5.044E-1
 8.984000E+9,   5.009E-1
 8.984100E+9,   5.044E-1
 8.984200E+9,   5.044E-1
 8.984300E+9,   5.044E-1
 8.984400E+9,   5.039E-1
 8.984500E+9,   5.044E-1
 8.984600E+9,   5.044E-1
 8.984700E+9,   5.049E-1
 8.984800E+9,   5.049E-1
 8.984900E+9,   5.054E-1
 8.985000E+9,   5.049E-1
 8.985100E+9,   5.064E-1
 8.985200E+9,   5.064E-1
 8.985300E+9,   5.059E-1
 8.985400E+9,   5.064E-1
 8.985500E+9,   5.054E-1
 8.985600E+9,   5.068E-1
 8.985700E+9,   5.064E-1
 8.985800E+9,   5.054E-1
 8.985900E+9,   5.064E-1
 8.986000E+9,   5.068E-1
 8.986100E+9,   5.059E-1
 8.986200E+9,   5.068E-1
 8.986300E+9,   5.068E-1
 8.986400E+9,   5.064E-1
 8.986500E+9,   5.068E-1
 8.986600E+9,   5.068E-1
 8.986700E+9,   5.068E-1
 8.986800E+9,   5.068E-1
 8.986900E+9,   5.068E-1
 8.987000E+9,   5.068E-1
 8.987100E+9,   5.068E-1
 8.987200E+9,   5.068E-1
 8.987300E+9,   5.068E-1
 8.987400E+9,   5.068E-1
 8.987500E+9,   5.068E-1
 8.987600E+9,   5.068E-1
 8.987700E+9,   5.068E-1
 8.987800E+9,   5.068E-1
 8.987900E+9,   5.068E-1
 8.988000E+9,   5.068E-1
 8.988100E+9,   5.068E-1
 8.988200E+9,   5.068E-1
 8.988300E+9,   5.068E-1
 8.988400E+9,   5.068E-1
 8.988500E+9,   5.068E-1
 8.988600E+9,   5.068E-1
 8.988700E+9,   5.068E-1
 8.988800E+9,   5.068E-1
 8.988900E+9,   5.068E-1
 8.989000E+9,   5.068E-1
 8.989100E+9,   5.068E-1
 8.989200E+9,   5.068E-1
 8.989300E+9,   5.068E-1
 8.989400E+9,   5.068E-1
 8.989500E+9,   5.068E-1
 8.989600E+9,   5.068E-1
 8.989700E+9,   5.068E-1
 8.989800E+9,   5.068E-1
 8.989900E+9,   5.068E-1
 8.990000E+9,   5.068E-1
 8.990100E+9,   5.068E-1
 8.990200E+9,   5.068E-1
 8.990300E+9,   5.068E-1
 8.990400E+9,   5.068E-1
 8.990500E+9,   5.068E-1
 8.990600E+9,   5.068E-1
 8.990700E+9,   5.068E-1
 8.990800E+9,   5.068E-1
 8.990900E+9,   5.068E-1
 8.991000E+9,   5.068E-1
 8.991100E+9,   5.068E-1
 8.991200E+9,   5.068E-1
 8.991300E+9,   5.068E-1
 8.991400E+9,   5.068E-1
 8.991500E+9,   5.068E-1
 8.991600E+9,   5.068E-1
 8.991700E+9,   5.068E-1
 8.991800E+9,   5.068E-1
 8.991900E+9,   5.068E-1
 8.992000E+9,   5.068E-1
 8.992100E+9,   5.068E-1
 8.992200E+9,   5.068E-1
 8.992300E+9,   5.068E-1
 8.992400E+9,   5.068E-1
 8.992500E+9,   5.068E-1
 8.992600E+9,   5.068E-1
 8.992700E+9,   5.068E-1
 8.992800E+9,   5.068E-1
 8.992900E+9,   5.068E-1
 8.993000E+9,   5.068E-1
 8.993100E+9,   5.068E-1
 8.993200E+9,   5.068E-1
 8.993300E+9,   5.068E-1
 8.993400E+9,   5.068E-1
 8.993500E+9,   5.068E-1
 8.993600E+9,   5.068E-1
 8.993700E+9,   5.068E-1
 8.993800E+9,   5.068E-1
 8.993900E+9,   5.068E-1
 8.994000E+9,   5.068E-1
 8.994100E+9,   5.068E-1
 8.994200E+9,   5.068E-1
 8.994300E+9,   5.068E-1
 8.994400E+9,   5.068E-1
 8.994500E+9,   5.068E-1
 8.994600E+9,   5.068E-1
 8.994700E+9,   5.068E-1
 8.994800E+9,   5.068E-1
 8.994900E+9,   5.068E-1
 8.995000E+9,   5.068E-1
 8.995100E+9,   5.068E-1
 8.995200E+9,   5.068E-1
 8.995300E+9,   5.068E-1
 8.995400E+9,   5.068E-1
 8.995500E+9,   5.068E-1
 8.995600E+9,   5.068E-1
 8.995700E+9,   5.068E-1
 8.995800E+9,   5.068E-1
 8.995900E+9,   5.068E-1
 8.996000E+9,   5.068E-1
 8.996100E+9,   5.068E-1
 8.996200E+9,   5.068E-1
 8.996300E+9,   5.068E-1
 8.996400E+9,   5.068E-1
 8.996500E+9,   5.068E-1
 8.996600E+9,   5.068E-1
 8.996700E+9,   5.068E-1
 8.996800E+9,   5.068E-1
 8.996900E+9,   5.068E-1
 8.997000E+9,   5.068E-1
 8.997100E+9,   5.068E-1
 8.997200E+9,   5.068E-1
 8.997300E+9,   5.068E-1
 8.997400E+9,   5.068E-1
 8.997500E+9,   5.068E-1
 8.997600E+9,   5.068E-1
 8.997700E+9,   5.068E-1
 8.997800E+9,   5.068E-1
 8.997900E+9,   5.068E-1
 8.998000E+9,   5.068E-1
 8.998100E+9,   5.068E-1
 8.998200E+9,   5.068E-1
 8.998300E+9,   5.068E-1
 8.998400E+9,   5.068E-1
 8.998500E+9,   5.068E-1
 8.998600E+9,   5.068E-1
 8.998700E+9,   5.068E-1
 8.998800E+9,   5.068E-1
 8.998900E+9,   5.068E-1
 8.999000E+9,   5.068E-1
 8.999100E+9,   5.068E-1
 8.999200E+9,   5.068E-1
 8.999300E+9,   5.068E-1
 8.999400E+9,   5.068E-1
 8.999500E+9,   5.068E-1
 8.999600E+9,   5.068E-1
 8.999700E+9,   5.068E-1
 8.999800E+9,   5.068E-1
 8.999900E+9,   5.068E-1
 9.000000E+9,   5.068E-1
 9.000100E+9,   5.068E-1
 9.000200E+9,   5.068E-1
 9.000300E+9,   5.068E-1
 9.000400E+9,   5.068E-1
 9.000500E+9,   5.068E-1
 9.000600E+9,   5.068E-1
 9.000700E+9,   5.068E-1
 9.000800E+9,   5.068E-1
 9.000900E+9,   5.068E-1
 9.001000E+9,   5.068E-1
 9.001100E+9,   5.068E-1
 9.001200E+9,   5.068E-1
 9.001300E+9,   5.068E-1
 9.001400E+9,   5.068E-1
 9.001500E+9,   5.068E-1
 9.001600E+9,   5.068E-1
 9.001700E+9,   5.068E-1
 9.001800E+9,   5.068E-1
 9.001900E+9,   5.068E-1
 9.002000E+9,   5.068E-1
